timestamp,device_name,voltage,current_mA,power_mW,energy_Wh
2025-04-18 01:14:00,Phone Charger,4.94,997.62,4928.24,0.08214
2025-04-18 01:15:00,Phone Charger,5.11,919.63,4699.31,0.07832
2025-04-18 01:16:00,Phone Charger,5.06,967.03,4893.17,0.08155
2025-04-18 01:17:00,Phone Charger,5.01,858.76,4302.39,0.07171
2025-04-18 01:18:00,Phone Charger,5.0,943.96,4719.8,0.07866
2025-04-18 01:19:00,Phone Charger,4.88,800.9,3908.39,0.06514
2025-04-18 01:20:00,Phone Charger,5.11,936.7,4786.54,0.07978
2025-04-18 01:21:00,Phone Charger,5.02,855.84,4296.32,0.07161
2025-04-18 01:22:00,Phone Charger,5.03,926.11,4658.33,0.07764
2025-04-18 01:23:00,Phone Charger,5.12,924.74,4734.67,0.07891
2025-04-18 01:24:00,Phone Charger,5.16,951.81,4911.34,0.08186
2025-04-18 01:25:00,Phone Charger,5.1,986.1,5029.11,0.08382
2025-04-18 01:26:00,Phone Charger,5.13,961.31,4931.52,0.08219
2025-04-18 01:27:00,Phone Charger,4.81,868.85,4179.17,0.06965
2025-04-18 01:28:00,Phone Charger,5.18,805.01,4169.95,0.0695
2025-04-18 01:29:00,Phone Charger,5.08,884.62,4493.87,0.0749
2025-04-18 01:30:00,Phone Charger,5.0,926.13,4630.65,0.07718
2025-04-18 01:31:00,Phone Charger,4.98,813.33,4050.38,0.06751
2025-04-18 01:32:00,Phone Charger,5.0,921.97,4609.85,0.07683
2025-04-18 01:33:00,Phone Charger,5.08,957.93,4866.28,0.0811
2025-04-18 01:34:00,Phone Charger,5.15,831.85,4284.03,0.0714
2025-04-18 01:35:00,Phone Charger,5.09,985.63,5016.86,0.08361
2025-04-18 01:36:00,Phone Charger,5.07,827.1,4193.4,0.06989
2025-04-18 01:37:00,Phone Charger,4.8,841.83,4040.78,0.06735
2025-04-18 01:38:00,Phone Charger,5.0,940.31,4701.55,0.07836
2025-04-18 01:39:00,Phone Charger,4.87,849.01,4134.68,0.06891
2025-04-18 01:40:00,Phone Charger,5.01,884.13,4429.49,0.07382
2025-04-18 01:41:00,Phone Charger,4.97,884.68,4396.86,0.07328
2025-04-18 01:42:00,Phone Charger,4.87,947.55,4614.57,0.07691
2025-04-18 01:43:00,Phone Charger,4.97,921.6,4580.35,0.07634
2025-04-18 01:44:00,Phone Charger,4.86,939.09,4563.98,0.07607
2025-04-18 01:45:00,Phone Charger,4.98,963.08,4796.14,0.07994
2025-04-18 01:46:00,Phone Charger,5.13,866.0,4442.58,0.07404
2025-04-18 01:47:00,Phone Charger,4.95,868.61,4299.62,0.07166
2025-04-18 01:48:00,Phone Charger,4.92,846.18,4163.21,0.06939
2025-04-18 01:49:00,Phone Charger,4.98,952.65,4744.2,0.07907
2025-04-18 01:50:00,Phone Charger,5.0,971.59,4857.95,0.08097
2025-04-18 01:51:00,Phone Charger,4.87,891.77,4342.92,0.07238
2025-04-18 01:52:00,Phone Charger,5.0,863.96,4319.8,0.072
2025-04-18 01:53:00,Phone Charger,4.86,911.5,4429.89,0.07383
2025-04-18 01:54:00,Phone Charger,5.16,976.76,5040.08,0.084
2025-04-18 01:55:00,Phone Charger,5.0,866.48,4332.4,0.07221
2025-04-18 01:56:00,Phone Charger,5.02,887.55,4455.5,0.07426
2025-04-18 01:57:00,Phone Charger,4.87,829.13,4037.86,0.0673
2025-04-18 01:58:00,Phone Charger,4.92,901.05,4433.17,0.07389
2025-04-18 01:59:00,Phone Charger,4.97,827.21,4111.23,0.06852
2025-04-18 02:00:00,Phone Charger,5.18,944.31,4891.53,0.08153
2025-04-18 02:01:00,Phone Charger,4.96,940.36,4664.19,0.07774
2025-04-18 02:02:00,Phone Charger,5.04,930.49,4689.67,0.07816
2025-04-18 02:03:00,Phone Charger,5.01,803.17,4023.88,0.06706
2025-04-18 02:04:00,Phone Charger,5.14,927.2,4765.81,0.07943
2025-04-18 02:05:00,Phone Charger,5.08,931.49,4731.97,0.07887
2025-04-18 02:06:00,Phone Charger,5.2,932.25,4847.7,0.08079
2025-04-18 02:07:00,Phone Charger,4.81,913.79,4395.33,0.07326
2025-04-18 02:08:00,Phone Charger,5.15,817.28,4208.99,0.07015
2025-04-18 02:09:00,Phone Charger,4.98,852.84,4247.14,0.07079
2025-04-18 02:10:00,Phone Charger,4.93,899.31,4433.6,0.07389
2025-04-18 02:11:00,Phone Charger,5.16,846.34,4367.11,0.07279
2025-04-18 02:12:00,Phone Charger,4.85,869.86,4218.82,0.07031
2025-04-18 02:13:00,Phone Charger,4.85,965.13,4680.88,0.07801
2025-04-18 02:14:00,Phone Charger,5.13,962.7,4938.65,0.08231
2025-04-18 02:15:00,Phone Charger,5.01,955.66,4787.86,0.0798
2025-04-18 02:16:00,Phone Charger,5.04,803.59,4050.09,0.0675
2025-04-18 02:17:00,Phone Charger,5.0,934.75,4673.75,0.0779
2025-04-18 02:18:00,Phone Charger,4.99,949.51,4738.05,0.07897
2025-04-18 02:19:00,Phone Charger,4.88,821.45,4008.68,0.06681
2025-04-18 02:20:00,Phone Charger,5.13,831.87,4267.49,0.07112
2025-04-18 02:21:00,Phone Charger,4.84,843.18,4080.99,0.06802
2025-04-18 02:22:00,Phone Charger,4.84,836.61,4049.19,0.06749
2025-04-18 02:23:00,Phone Charger,5.19,962.2,4993.82,0.08323
2025-04-18 02:24:00,Phone Charger,4.95,843.5,4175.32,0.06959
2025-04-18 02:25:00,Phone Charger,5.18,872.11,4517.53,0.07529
2025-04-18 02:26:00,Phone Charger,5.01,862.7,4322.13,0.07204
2025-04-18 02:27:00,Phone Charger,5.0,995.95,4979.75,0.083
2025-04-18 02:28:00,Phone Charger,4.96,837.8,4155.49,0.06926
2025-04-18 02:29:00,Phone Charger,4.93,812.4,4005.13,0.06675
2025-04-18 02:30:00,Phone Charger,5.08,890.67,4524.6,0.07541
2025-04-18 02:31:00,Phone Charger,5.07,842.05,4269.19,0.07115
2025-04-18 02:32:00,Phone Charger,4.84,944.75,4572.59,0.07621
2025-04-18 02:33:00,Phone Charger,4.98,889.52,4429.81,0.07383
2025-04-18 02:34:00,Phone Charger,4.94,963.12,4757.81,0.0793
2025-04-18 02:35:00,Phone Charger,5.04,893.09,4501.17,0.07502
2025-04-18 02:36:00,Phone Charger,5.09,894.56,4553.31,0.07589
2025-04-18 02:37:00,Phone Charger,5.05,875.42,4420.87,0.07368
2025-04-18 02:38:00,Phone Charger,5.09,893.79,4549.39,0.07582
2025-04-18 02:39:00,Phone Charger,5.07,851.62,4317.71,0.07196
2025-04-18 02:40:00,Phone Charger,5.14,877.96,4512.71,0.07521
2025-04-18 02:41:00,Phone Charger,4.81,975.32,4691.29,0.07819
2025-04-18 02:42:00,Phone Charger,4.86,972.51,4726.4,0.07877
2025-04-18 02:43:00,Phone Charger,5.13,968.12,4966.46,0.08277
2025-04-18 02:44:00,Phone Charger,4.95,895.17,4431.09,0.07385
2025-04-18 02:45:00,Phone Charger,5.18,995.27,5155.5,0.08593
2025-04-18 02:46:00,Phone Charger,4.85,946.73,4591.64,0.07653
2025-04-18 02:47:00,Phone Charger,5.09,805.32,4099.08,0.06832
2025-04-18 02:48:00,Phone Charger,5.1,964.97,4921.35,0.08202
2025-04-18 02:49:00,Phone Charger,5.01,848.81,4252.54,0.07088
2025-04-18 02:50:00,Phone Charger,4.83,923.52,4460.6,0.07434
2025-04-18 02:51:00,Phone Charger,4.92,996.62,4903.37,0.08172
2025-04-18 02:52:00,Phone Charger,5.09,810.91,4127.53,0.06879
2025-04-18 02:53:00,Phone Charger,5.19,976.96,5070.42,0.08451
2025-04-18 02:54:00,Phone Charger,4.87,895.48,4360.99,0.07268
2025-04-18 02:55:00,Phone Charger,4.98,977.57,4868.3,0.08114
2025-04-18 02:56:00,Phone Charger,4.87,942.03,4587.69,0.07646
2025-04-18 02:57:00,Phone Charger,5.12,909.42,4656.23,0.0776
2025-04-18 02:58:00,Phone Charger,5.09,924.04,4703.36,0.07839
2025-04-18 02:59:00,Phone Charger,5.19,926.09,4806.41,0.08011
2025-04-18 03:00:00,Phone Charger,5.08,867.49,4406.85,0.07345
2025-04-18 03:01:00,Phone Charger,5.15,942.9,4855.94,0.08093
2025-04-18 03:02:00,Phone Charger,4.82,888.61,4283.1,0.07139
2025-04-18 03:03:00,Phone Charger,4.91,866.77,4255.84,0.07093
2025-04-18 03:04:00,Phone Charger,4.97,831.09,4130.52,0.06884
2025-04-18 03:05:00,Phone Charger,4.9,844.03,4135.75,0.06893
2025-04-18 03:06:00,Phone Charger,5.05,886.42,4476.42,0.07461
2025-04-18 03:07:00,Phone Charger,5.11,955.01,4880.1,0.08134
2025-04-18 03:08:00,Phone Charger,4.94,928.21,4585.36,0.07642
2025-04-18 03:09:00,Phone Charger,4.92,994.16,4891.27,0.08152
2025-04-18 03:10:00,Phone Charger,4.81,837.25,4027.17,0.06712
2025-04-18 03:11:00,Phone Charger,4.94,858.3,4240.0,0.07067
2025-04-18 03:12:00,Phone Charger,4.91,894.28,4390.91,0.07318
2025-04-18 03:13:00,Phone Charger,4.94,879.74,4345.92,0.07243
2025-04-18 03:14:00,Phone Charger,4.94,976.58,4824.31,0.08041
2025-04-18 03:15:00,Phone Charger,5.1,984.76,5022.28,0.0837
2025-04-18 03:16:00,Phone Charger,4.99,990.71,4943.64,0.08239
2025-04-18 03:17:00,Phone Charger,4.99,875.27,4367.6,0.07279
2025-04-18 03:18:00,Phone Charger,4.85,856.52,4154.12,0.06924
2025-04-18 03:19:00,Phone Charger,5.19,912.52,4735.98,0.07893
2025-04-18 03:20:00,Phone Charger,4.91,980.19,4812.73,0.08021
2025-04-18 03:21:00,Phone Charger,5.09,838.0,4265.42,0.07109
2025-04-18 03:22:00,Phone Charger,5.13,989.45,5075.88,0.0846
2025-04-18 03:23:00,Phone Charger,4.85,922.39,4473.59,0.07456
2025-04-18 03:24:00,Phone Charger,4.95,942.59,4665.82,0.07776
2025-04-18 03:25:00,Phone Charger,4.87,806.61,3928.19,0.06547
2025-04-18 03:26:00,Phone Charger,5.04,823.94,4152.66,0.06921
2025-04-18 03:27:00,Phone Charger,4.88,955.46,4662.64,0.07771
2025-04-18 03:28:00,Phone Charger,5.01,996.41,4992.01,0.0832
2025-04-18 03:29:00,Phone Charger,5.1,878.73,4481.52,0.07469
2025-04-18 03:30:00,Phone Charger,4.82,928.33,4474.55,0.07458
2025-04-18 03:31:00,Phone Charger,5.14,904.1,4647.07,0.07745
2025-04-18 03:32:00,Phone Charger,4.99,846.3,4223.04,0.07038
2025-04-18 03:33:00,Phone Charger,5.13,857.36,4398.26,0.0733
2025-04-18 03:34:00,Phone Charger,4.85,857.39,4158.34,0.06931
2025-04-18 03:35:00,Phone Charger,5.15,963.69,4963.0,0.08272
2025-04-18 03:36:00,Phone Charger,5.07,809.56,4104.47,0.06841
2025-04-18 03:37:00,Phone Charger,4.91,927.41,4553.58,0.07589
2025-04-18 03:38:00,Phone Charger,4.85,940.68,4562.3,0.07604
2025-04-18 03:39:00,Phone Charger,4.83,980.95,4737.99,0.07897
2025-04-18 03:40:00,Phone Charger,5.12,892.9,4571.65,0.07619
2025-04-18 03:41:00,Phone Charger,5.04,802.29,4043.54,0.06739
2025-04-18 03:42:00,Phone Charger,5.14,901.88,4635.66,0.07726
2025-04-18 03:43:00,Phone Charger,5.09,868.75,4421.94,0.0737
2025-04-18 03:44:00,Phone Charger,4.93,972.28,4793.34,0.07989
2025-04-18 03:45:00,Phone Charger,4.9,942.8,4619.72,0.077
2025-04-18 03:46:00,Phone Charger,5.04,801.05,4037.29,0.06729
2025-04-18 03:47:00,Phone Charger,5.03,914.08,4597.82,0.07663
2025-04-18 03:48:00,Phone Charger,4.88,844.97,4123.45,0.06872
2025-04-18 03:49:00,Phone Charger,5.16,881.45,4548.28,0.0758
2025-04-18 03:50:00,Phone Charger,4.88,972.02,4743.46,0.07906
2025-04-18 03:51:00,Phone Charger,4.96,920.69,4566.62,0.07611
2025-04-18 03:52:00,Phone Charger,5.12,956.33,4896.41,0.08161
2025-04-18 03:53:00,Phone Charger,4.85,836.47,4056.88,0.06761
2025-04-18 03:54:00,Phone Charger,4.87,896.28,4364.88,0.07275
2025-04-18 03:55:00,Phone Charger,5.12,816.55,4180.74,0.06968
2025-04-18 03:56:00,Phone Charger,4.89,827.11,4044.57,0.06741
2025-04-18 03:57:00,Phone Charger,5.08,937.48,4762.4,0.07937
2025-04-18 03:58:00,Phone Charger,5.12,867.05,4439.3,0.07399
2025-04-18 03:59:00,Phone Charger,5.12,872.67,4468.07,0.07447
2025-04-18 04:00:00,Phone Charger,5.16,893.3,4609.43,0.07682
2025-04-18 04:01:00,Phone Charger,4.86,910.33,4424.2,0.07374
2025-04-18 04:02:00,Phone Charger,5.07,870.68,4414.35,0.07357
2025-04-18 04:03:00,Phone Charger,5.17,831.43,4298.49,0.07164
2025-04-18 04:04:00,Phone Charger,5.02,962.23,4830.39,0.08051
2025-04-18 04:05:00,Phone Charger,4.97,989.9,4919.8,0.082
2025-04-18 04:06:00,Phone Charger,4.93,888.39,4379.76,0.073
2025-04-18 04:07:00,Phone Charger,5.15,859.28,4425.29,0.07375
2025-04-18 04:08:00,Phone Charger,4.92,835.2,4109.18,0.06849
2025-04-18 04:09:00,Phone Charger,4.84,874.38,4232.0,0.07053
2025-04-18 04:10:00,Phone Charger,5.13,969.91,4975.64,0.08293
2025-04-18 04:11:00,Phone Charger,4.83,851.61,4113.28,0.06855
2025-04-18 04:12:00,Phone Charger,4.94,883.28,4363.4,0.07272
2025-04-18 04:13:00,Phone Charger,5.09,879.49,4476.6,0.07461
2025-04-18 04:14:00,Phone Charger,4.89,867.17,4240.46,0.07067
2025-04-18 04:15:00,Phone Charger,5.18,897.61,4649.62,0.07749
2025-04-18 04:16:00,Phone Charger,5.01,960.64,4812.81,0.08021
2025-04-18 04:17:00,Phone Charger,4.85,802.67,3892.95,0.06488
2025-04-18 04:18:00,Phone Charger,5.19,813.77,4223.47,0.07039
2025-04-18 04:19:00,Phone Charger,4.83,837.33,4044.3,0.0674
2025-04-18 04:20:00,Phone Charger,5.15,940.12,4841.62,0.08069
2025-04-18 04:21:00,Phone Charger,5.1,966.9,4931.19,0.08219
2025-04-18 04:22:00,Phone Charger,4.95,805.34,3986.43,0.06644
2025-04-18 04:23:00,Phone Charger,4.86,905.33,4399.9,0.07333
2025-04-18 04:24:00,Phone Charger,4.91,900.52,4421.55,0.07369
2025-04-18 04:25:00,Phone Charger,5.03,959.01,4823.82,0.0804
2025-04-18 04:26:00,Phone Charger,4.98,904.8,4505.9,0.0751
2025-04-18 04:27:00,Phone Charger,4.97,916.74,4556.2,0.07594
2025-04-18 04:28:00,Phone Charger,4.83,817.85,3950.22,0.06584
2025-04-18 04:29:00,Phone Charger,5.14,845.75,4347.15,0.07245
2025-04-18 04:30:00,Phone Charger,5.14,817.64,4202.67,0.07004
2025-04-18 04:31:00,Phone Charger,4.89,801.51,3919.38,0.06532
2025-04-18 04:32:00,Phone Charger,5.15,859.07,4424.21,0.07374
2025-04-18 04:33:00,Phone Charger,5.11,975.25,4983.53,0.08306
2025-04-18 04:34:00,Phone Charger,4.92,897.54,4415.9,0.0736
2025-04-18 04:35:00,Phone Charger,4.88,862.69,4209.93,0.07017
2025-04-18 04:36:00,Phone Charger,4.95,833.16,4124.14,0.06874
2025-04-18 04:37:00,Phone Charger,5.18,942.55,4882.41,0.08137
2025-04-18 04:38:00,Phone Charger,4.88,824.41,4023.12,0.06705
2025-04-18 04:39:00,Phone Charger,5.07,955.98,4846.82,0.08078
2025-04-18 04:40:00,Phone Charger,5.0,889.19,4445.95,0.0741
2025-04-18 04:41:00,Phone Charger,5.07,846.59,4292.21,0.07154
2025-04-18 04:42:00,Phone Charger,4.89,948.4,4637.68,0.07729
2025-04-18 04:43:00,Phone Charger,4.85,988.08,4792.19,0.07987
2025-04-18 04:44:00,Phone Charger,5.1,986.21,5029.67,0.08383
2025-04-18 04:45:00,Phone Charger,5.02,830.6,4169.61,0.06949
2025-04-18 04:46:00,Phone Charger,5.08,938.75,4768.85,0.07948
2025-04-18 04:47:00,Phone Charger,5.17,960.12,4963.82,0.08273
2025-04-18 04:48:00,Phone Charger,4.9,892.77,4374.57,0.07291
2025-04-18 04:49:00,Phone Charger,4.97,846.09,4205.07,0.07008
2025-04-18 04:50:00,Phone Charger,5.05,811.16,4096.36,0.06827
2025-04-18 04:51:00,Phone Charger,5.08,970.85,4931.92,0.0822
2025-04-18 04:52:00,Phone Charger,4.93,965.79,4761.34,0.07936
2025-04-18 04:53:00,Phone Charger,5.07,838.2,4249.67,0.07083
2025-04-18 04:54:00,Phone Charger,5.05,979.25,4945.21,0.08242
2025-04-18 04:55:00,Phone Charger,5.01,807.89,4047.53,0.06746
2025-04-18 04:56:00,Phone Charger,5.09,918.5,4675.16,0.07792
2025-04-18 04:57:00,Phone Charger,4.87,858.88,4182.75,0.06971
2025-04-18 04:58:00,Phone Charger,4.9,997.49,4887.7,0.08146
2025-04-18 04:59:00,Phone Charger,4.85,866.65,4203.25,0.07005
2025-04-18 05:00:00,Phone Charger,4.97,854.65,4247.61,0.07079
2025-04-18 05:01:00,Phone Charger,5.19,872.84,4530.04,0.0755
2025-04-18 05:02:00,Phone Charger,5.12,804.01,4116.53,0.06861
2025-04-18 05:03:00,Phone Charger,5.12,883.72,4524.65,0.07541
2025-04-18 05:04:00,Phone Charger,4.82,948.32,4570.9,0.07618
2025-04-18 05:05:00,Phone Charger,4.97,894.48,4445.57,0.07409
2025-04-18 05:06:00,Phone Charger,5.1,804.62,4103.56,0.06839
2025-04-18 05:07:00,Phone Charger,5.2,920.4,4786.08,0.07977
2025-04-18 05:08:00,Phone Charger,5.0,807.95,4039.75,0.06733
2025-04-18 05:09:00,Phone Charger,5.01,924.92,4633.85,0.07723
2025-04-18 05:10:00,Phone Charger,4.81,988.63,4755.31,0.07926
2025-04-18 05:11:00,Phone Charger,5.17,945.2,4886.68,0.08144
2025-04-18 05:12:00,Phone Charger,4.84,995.01,4815.85,0.08026
2025-04-18 05:13:00,Phone Charger,5.12,945.37,4840.29,0.08067
2025-04-18 05:14:00,Phone Charger,4.81,832.48,4004.23,0.06674
2025-04-18 05:15:00,Phone Charger,4.91,851.75,4182.09,0.0697
2025-04-18 05:16:00,Phone Charger,4.82,927.66,4471.32,0.07452
2025-04-18 05:17:00,Phone Charger,4.96,921.03,4568.31,0.07614
2025-04-18 05:18:00,Phone Charger,4.89,868.51,4247.01,0.07078
2025-04-18 05:19:00,Phone Charger,4.87,877.48,4273.33,0.07122
2025-04-18 05:20:00,Phone Charger,4.9,850.47,4167.3,0.06946
2025-04-18 05:21:00,Phone Charger,4.83,928.37,4484.03,0.07473
2025-04-18 05:22:00,Phone Charger,5.09,864.86,4402.14,0.07337
2025-04-18 05:23:00,Phone Charger,4.85,824.14,3997.08,0.06662
2025-04-18 05:24:00,Phone Charger,4.94,916.97,4529.83,0.0755
2025-04-18 05:25:00,Phone Charger,5.0,997.0,4985.0,0.08308
2025-04-18 05:26:00,Phone Charger,4.81,970.27,4667.0,0.07778
2025-04-18 05:27:00,Phone Charger,4.85,972.63,4717.26,0.07862
2025-04-18 05:28:00,Phone Charger,4.84,828.12,4008.1,0.0668
2025-04-18 05:29:00,Phone Charger,4.97,955.07,4746.7,0.07911
2025-04-18 05:30:00,Phone Charger,5.03,902.92,4541.69,0.07569
2025-04-18 05:31:00,Phone Charger,5.06,878.57,4445.56,0.07409
2025-04-18 05:32:00,Phone Charger,5.18,859.64,4452.94,0.07422
2025-04-18 05:33:00,Phone Charger,5.18,987.78,5116.7,0.08528
2025-04-18 05:34:00,Phone Charger,4.88,986.04,4811.88,0.0802
2025-04-18 05:35:00,Phone Charger,4.83,963.87,4655.49,0.07759
2025-04-18 05:36:00,Phone Charger,4.94,859.39,4245.39,0.07076
2025-04-18 05:37:00,Phone Charger,4.83,821.61,3968.38,0.06614
2025-04-18 05:38:00,Phone Charger,5.03,816.17,4105.34,0.06842
2025-04-18 05:39:00,Phone Charger,4.92,997.6,4908.19,0.0818
2025-04-18 05:40:00,Phone Charger,4.85,833.57,4042.81,0.06738
2025-04-18 05:41:00,Phone Charger,5.05,925.92,4675.9,0.07793
2025-04-18 05:42:00,Phone Charger,4.85,829.43,4022.74,0.06705
2025-04-18 05:43:00,Phone Charger,4.81,827.73,3981.38,0.06636
2025-04-18 05:44:00,Phone Charger,5.04,988.56,4982.34,0.08304
2025-04-18 05:45:00,Phone Charger,4.92,959.65,4721.48,0.07869
2025-04-18 05:46:00,Phone Charger,4.84,918.15,4443.85,0.07406
2025-04-18 05:47:00,Phone Charger,5.05,954.98,4822.65,0.08038
2025-04-18 05:48:00,Phone Charger,5.08,911.66,4631.23,0.07719
2025-04-18 05:49:00,Phone Charger,4.88,815.76,3980.91,0.06635
2025-04-18 05:50:00,Phone Charger,5.17,940.13,4860.47,0.08101
2025-04-18 05:51:00,Phone Charger,4.9,852.42,4176.86,0.06961
2025-04-18 05:52:00,Phone Charger,4.88,880.48,4296.74,0.07161
2025-04-18 05:53:00,Phone Charger,4.9,917.42,4495.36,0.07492
2025-04-18 05:54:00,Phone Charger,4.86,839.82,4081.53,0.06803
2025-04-18 05:55:00,Phone Charger,4.89,950.67,4648.78,0.07748
2025-04-18 05:56:00,Phone Charger,5.09,893.92,4550.05,0.07583
2025-04-18 05:57:00,Phone Charger,4.88,979.47,4779.81,0.07966
2025-04-18 05:58:00,Phone Charger,5.03,966.82,4863.1,0.08105
2025-04-18 05:59:00,Phone Charger,4.95,943.2,4668.84,0.07781
2025-04-18 06:00:00,Phone Charger,5.09,912.21,4643.15,0.07739
2025-04-18 06:01:00,Phone Charger,4.82,916.05,4415.36,0.07359
2025-04-18 06:02:00,Phone Charger,5.18,893.2,4626.78,0.07711
2025-04-18 06:03:00,Phone Charger,5.16,804.81,4152.82,0.06921
2025-04-18 06:04:00,Phone Charger,4.85,917.58,4450.26,0.07417
2025-04-18 06:05:00,Phone Charger,5.13,986.35,5059.98,0.08433
2025-04-18 06:06:00,Phone Charger,4.97,996.03,4950.27,0.0825
2025-04-18 06:07:00,Phone Charger,4.8,826.99,3969.55,0.06616
2025-04-18 06:08:00,Phone Charger,4.81,887.6,4269.36,0.07116
2025-04-18 06:09:00,Phone Charger,4.95,856.59,4240.12,0.07067
2025-04-18 06:10:00,Phone Charger,4.97,990.66,4923.58,0.08206
2025-04-18 06:11:00,Phone Charger,4.86,933.09,4534.82,0.07558
2025-04-18 06:12:00,Phone Charger,4.89,910.55,4452.59,0.07421
2025-04-18 06:13:00,Phone Charger,5.04,892.19,4496.64,0.07494
2025-04-18 06:14:00,Phone Charger,4.81,875.17,4209.57,0.07016
2025-04-18 06:15:00,Phone Charger,4.96,893.22,4430.37,0.07384
2025-04-18 06:16:00,Phone Charger,5.05,899.24,4541.16,0.07569
2025-04-18 06:17:00,Phone Charger,5.08,953.98,4846.22,0.08077
2025-04-18 06:18:00,Phone Charger,5.06,887.48,4490.65,0.07484
2025-04-18 06:19:00,Phone Charger,5.11,802.34,4099.96,0.06833
2025-04-18 06:20:00,Phone Charger,4.93,926.9,4569.62,0.07616
2025-04-18 06:21:00,Phone Charger,5.18,989.57,5125.97,0.08543
2025-04-18 06:22:00,Phone Charger,5.2,886.48,4609.7,0.07683
2025-04-18 06:23:00,Phone Charger,5.13,816.0,4186.08,0.06977
2025-04-18 06:24:00,Phone Charger,5.09,971.36,4944.22,0.0824
2025-04-18 06:25:00,Phone Charger,4.81,928.48,4465.99,0.07443
2025-04-18 06:26:00,Phone Charger,5.11,866.22,4426.38,0.07377
2025-04-18 06:27:00,Phone Charger,4.92,832.76,4097.18,0.06829
2025-04-18 06:28:00,Phone Charger,5.09,993.09,5054.83,0.08425
2025-04-18 06:29:00,Phone Charger,4.93,803.76,3962.54,0.06604
2025-04-18 06:30:00,Phone Charger,5.12,987.83,5057.69,0.08429
2025-04-18 06:31:00,Phone Charger,5.03,978.66,4922.66,0.08204
2025-04-18 06:32:00,Phone Charger,5.08,851.08,4323.49,0.07206
2025-04-18 06:33:00,Phone Charger,4.93,889.27,4384.1,0.07307
2025-04-18 06:34:00,Phone Charger,5.06,918.05,4645.33,0.07742
2025-04-18 06:35:00,Phone Charger,5.04,989.9,4989.1,0.08315
2025-04-18 06:36:00,Phone Charger,4.97,943.0,4686.71,0.07811
2025-04-18 06:37:00,Phone Charger,4.89,848.07,4147.06,0.06912
2025-04-18 06:38:00,Phone Charger,5.17,806.81,4171.21,0.06952
2025-04-18 06:39:00,Phone Charger,4.92,895.24,4404.58,0.07341
2025-04-18 06:40:00,Phone Charger,5.17,944.85,4884.87,0.08141
2025-04-18 06:41:00,Phone Charger,4.86,883.74,4294.98,0.07158
2025-04-18 06:42:00,Phone Charger,5.03,801.99,4034.01,0.06723
2025-04-18 06:43:00,Phone Charger,5.13,956.06,4904.59,0.08174
2025-04-18 06:44:00,Phone Charger,4.85,985.72,4780.74,0.07968
2025-04-18 06:45:00,Phone Charger,5.04,985.39,4966.37,0.08277
2025-04-18 06:46:00,Phone Charger,4.92,975.58,4799.85,0.08
2025-04-18 06:47:00,Phone Charger,5.16,875.13,4515.67,0.07526
2025-04-18 06:48:00,Phone Charger,5.18,930.75,4821.28,0.08035
2025-04-18 06:49:00,Phone Charger,5.18,981.13,5082.25,0.0847
2025-04-18 06:50:00,Phone Charger,4.97,820.5,4077.88,0.06796
2025-04-18 06:51:00,Phone Charger,5.03,985.89,4959.03,0.08265
2025-04-18 06:52:00,Phone Charger,5.17,811.34,4194.63,0.06991
2025-04-18 06:53:00,Phone Charger,5.0,862.83,4314.15,0.0719
2025-04-18 06:54:00,Phone Charger,5.09,896.66,4564.0,0.07607
2025-04-18 06:55:00,Phone Charger,5.1,872.47,4449.6,0.07416
2025-04-18 06:56:00,Phone Charger,5.19,810.73,4207.69,0.07013
2025-04-18 06:57:00,Phone Charger,4.94,901.31,4452.47,0.07421
2025-04-18 06:58:00,Phone Charger,5.08,857.8,4357.62,0.07263
2025-04-18 06:59:00,Phone Charger,5.17,896.36,4634.18,0.07724
2025-04-18 07:00:00,Phone Charger,4.82,871.97,4202.9,0.07005
2025-04-18 07:01:00,Phone Charger,5.05,962.05,4858.35,0.08097
2025-04-18 07:02:00,Phone Charger,5.14,881.0,4528.34,0.07547
2025-04-18 07:03:00,Phone Charger,4.86,868.04,4218.67,0.07031
2025-04-18 07:04:00,Phone Charger,5.01,865.22,4334.75,0.07225
2025-04-18 07:05:00,Phone Charger,5.1,995.47,5076.9,0.08461
2025-04-18 07:06:00,Phone Charger,4.99,974.06,4860.56,0.08101
2025-04-18 07:07:00,Phone Charger,5.01,864.61,4331.7,0.07219
2025-04-18 07:08:00,Phone Charger,5.16,976.88,5040.7,0.08401
2025-04-18 07:09:00,Phone Charger,5.13,915.23,4695.13,0.07825
2025-04-18 07:10:00,Phone Charger,4.98,881.68,4390.77,0.07318
2025-04-18 07:11:00,Phone Charger,4.84,948.11,4588.85,0.07648
2025-04-18 07:12:00,Phone Charger,5.1,972.42,4959.34,0.08266
2025-04-18 07:13:00,Phone Charger,4.95,976.45,4833.43,0.08056
2025-04-18 07:14:00,Phone Charger,5.0,905.35,4526.75,0.07545
2025-04-18 07:15:00,Phone Charger,4.95,934.59,4626.22,0.0771
2025-04-18 07:16:00,Phone Charger,4.92,841.17,4138.56,0.06898
2025-04-18 07:17:00,Phone Charger,4.84,875.72,4238.48,0.07064
2025-04-18 07:18:00,Phone Charger,4.8,873.64,4193.47,0.06989
2025-04-18 07:19:00,Phone Charger,4.99,832.87,4156.02,0.06927
2025-04-18 07:20:00,Phone Charger,5.2,868.0,4513.6,0.07523
